STATISTIKKAAR	BOSTEDSFYLKE	ALDERSGRUPPE	YRKE_1	ANTALL
2020	50	ald25_54	0	1266
2020	50	ald25_54	1	11627
2020	50	ald25_54	2	46424
2020	50	ald25_54	3	21606
2020	50	ald25_54	4	7692
2020	50	ald25_54	5	26320
2020	50	ald25_54	6	1683
2020	50	ald25_54	7	13516
2020	50	ald25_54	8	10282
2020	50	ald25_54	9	7015
2020	50	ald55_66	0	218
2020	50	ald55_66	1	4967
2020	50	ald55_66	2	11016
2020	50	ald55_66	3	6114
2020	50	ald55_66	4	2728
2020	50	ald55_66	5	7539
2020	50	ald55_66	6	445
2020	50	ald55_66	7	3018
2020	50	ald55_66	8	3454
2020	50	ald55_66	9	2013
2020	50	ald67_74	0	45
2020	50	ald67_74	1	476
2020	50	ald67_74	2	1018
2020	50	ald67_74	3	427
2020	50	ald67_74	4	250
2020	50	ald67_74	5	1006
2020	50	ald67_74	6	142
2020	50	ald67_74	7	215
2020	50	ald67_74	8	517
2020	50	ald67_74	9	306
2020	54	ald15_24	0	1167
2020	54	ald15_24	1	100
2020	54	ald15_24	2	956
2020	54	ald15_24	3	790
2020	54	ald15_24	4	788
2020	54	ald15_24	5	7845
2020	54	ald15_24	6	454
2020	54	ald15_24	7	2207
2020	54	ald15_24	8	1017
2020	54	ald15_24	9	1516
2020	54	ald25_54	0	1564
2020	54	ald25_54	1	6464
2020	54	ald25_54	2	22549
2020	54	ald25_54	3	9549
2020	54	ald25_54	4	3779
2020	54	ald25_54	5	14825
2020	54	ald25_54	6	1086
2020	54	ald25_54	7	5784
2020	54	ald25_54	8	5201
2020	54	ald25_54	9	4272
2020	54	ald55_66	0	222
2020	54	ald55_66	1	2811
2020	54	ald55_66	2	6338
2020	54	ald55_66	3	2877
2020	54	ald55_66	4	1441
2020	54	ald55_66	5	4142
2020	54	ald55_66	6	206
2020	54	ald55_66	7	1172
2020	54	ald55_66	8	1560
2020	54	ald55_66	9	1104
2020	54	ald67_74	0	61
2020	54	ald67_74	1	282
2020	54	ald67_74	2	527
2020	54	ald67_74	3	219
2020	54	ald67_74	4	173
2020	54	ald67_74	5	759
2020	54	ald67_74	6	37
2020	54	ald67_74	7	135
2020	54	ald67_74	8	298
2020	54	ald67_74	9	207
